,Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
13533,60,57,60-57,Leaf,,,,,0.148392841,4.96327066,
13534,60,58,60-58,RE28_backfill,33015.0,60-101,60-102,60-102,5.67601061,28.0725155,
13535,60,59,60-59,RE28_backfill,2475.0,60-103,60-104,60-104,6.50691795,373.2565,
13536,60,60,60-60,last3MonthUtilization,-0.331265152,60-105,60-106,60-106,7.15402746,360.116577,
13537,60,61,60-61,utilization,-4.99999987e-05,60-107,60-108,60-108,7.63313103,341.920929,
13538,60,62,60-62,utilization,-0.000650000002,60-109,60-110,60-110,13.8769054,20.2207165,
13539,60,63,60-63,12MoInterestAvg,0.363901526,60-111,60-112,60-112,4.8641777,274.836365,
13540,60,64,60-64,3MoInterestAvg,2.22666669,60-113,60-114,60-114,2.27661324,49.9276123,
13541,60,65,60-65,avg_dpd_last3Mo,29.5,60-115,60-116,60-116,3.9078083,9.36808205,
13542,60,66,60-66,RE28_backfill,6150.0,60-117,60-118,60-118,1.84916353,20.2456226,
13543,60,67,60-67,RE28_backfill,13792.5,60-119,60-120,60-120,14.7965546,3720.15698,
13544,60,68,60-68,RE28_backfill,4625.0,60-121,60-122,60-122,16.5894699,220.536301,
13545,60,69,60-69,last3MonthUtilization,0.243930832,60-123,60-124,60-124,9.83000469,15.8606148,
13546,60,70,60-70,12MoInterestAvg,19.8041668,60-125,60-126,60-126,9.61257935,9.99926662,
13547,60,71,60-71,InterestBalance,18.6749992,60-127,60-128,60-128,6.60654926,34.105648,
13548,60,72,60-72,RE28_backfill,225.0,60-129,60-130,60-130,10.1066742,4844.85254,
13549,60,73,60-73,utilization,1.21694994,60-131,60-132,60-132,9.40890789,608.915222,
13550,60,74,60-74,utilization,0.899550021,60-133,60-134,60-134,6.95160103,101.662514,
13551,60,75,60-75,Leaf,,,,,-0.0464985184,5.42961264,
13552,60,76,60-76,max_dpd_last6Mo,18.5,60-135,60-136,60-136,2.59707928,7.41012526,
13553,60,77,60-77,last_nonNull_CVSC100,626.5,60-137,60-138,60-138,2.90673256,80.9773026,
13554,60,78,60-78,RE28_backfill,459250.0,60-139,60-140,60-140,10.0948324,11.4170809,
13555,60,79,60-79,GO152_backfill,5.5,60-141,60-142,60-142,4.14199829,1047.19238,
13556,60,80,60-80,last3MonthUtilization,0.42746222,60-143,60-144,60-144,8.31454754,8.1705389,
13557,60,81,60-81,AT07_backfill,0.5,60-145,60-146,60-146,4.60001326,9.576437,
13558,60,82,60-82,Leaf,,,,,0.158833429,3.22407222,
13559,60,83,60-83,utilization,-0.00135000004,60-147,60-148,60-148,1.5280714,34.4212227,
13560,60,84,60-84,Leaf,,,,,0.0302932393,5.08352423,
13561,60,85,60-85,RE28_backfill,35019.5,60-149,60-150,60-150,5.2788887,28.5353832,
13562,60,86,60-86,last_nonNull_CVSC100,793.5,60-151,60-152,60-152,9.1853714,7.86979675,
13563,60,87,60-87,utilization,0.00554999989,60-153,60-154,60-154,4.13877869,425.640442,
13564,60,88,60-88,utilization,0.0531499982,60-155,60-156,60-156,0.95501709,200.570404,
13565,60,89,60-89,RE28_backfill,77880.0,60-157,60-158,60-158,19.2717495,6.61130714,
13566,60,90,60-90,Leaf,,,,,-0.077606082,3.37676716,
13567,60,91,60-91,RE28_backfill,521905.0,60-159,60-160,60-160,1.77116966,19.8631306,
13568,60,92,60-92,Leaf,,,,,0.0493012555,3.0025208,
13569,60,93,60-93,RE28_backfill,36155.0,60-161,60-162,60-162,2.94153261,24.3541508,
13570,60,94,60-94,RE28_backfill,238027.5,60-163,60-164,60-164,3.4091754,8.41631031,
13571,60,95,60-95,last3MonthUtilization,0.917927265,60-165,60-166,60-165,3.04277039,521.029114,
13572,60,96,60-96,Leaf,,,,,0.0936628208,3.03688049,
13573,60,97,60-97,Leaf,,,,,-0.031651035,5.86690617,
13574,60,98,60-98,Leaf,,,,,-0.0934799835,11.052022,
13575,60,99,60-99,utilization,0.0051500001,60-167,60-168,60-168,2.49801111,7.36736012,
13576,60,100,60-100,Leaf,,,,,-0.0912777632,7.40399981,
13577,60,101,60-101,3MoInterestAvg,26.128334,60-169,60-170,60-170,10.0877008,13.0172806,
13578,60,102,60-102,utilization,0.455600023,60-171,60-172,60-172,9.29536819,15.0552349,
13579,60,103,60-103,Leaf,,,,,-0.0212139655,52.9054222,
13580,60,104,60-104,Leaf,,,,,0.0163652543,320.351074,
13581,60,105,60-105,Leaf,,,,,0.119632661,3.00820184,
13582,60,106,60-106,Leaf,,,,,-0.0148798171,357.108398,
13583,60,107,60-107,Leaf,,,,,-0.000501214759,97.6406097,
13584,60,108,60-108,Leaf,,,,,-0.0335663185,244.280319,
13585,60,109,60-109,Leaf,,,,,-0.0529449061,7.52419376,
13586,60,110,60-110,Leaf,,,,,0.110982433,12.6965237,
13587,60,111,60-111,Leaf,,,,,0.00350819784,26.2904091,
13588,60,112,60-112,Leaf,,,,,-0.0415869914,248.545944,
13589,60,113,60-113,Leaf,,,,,-0.082931973,27.1691837,
13590,60,114,60-114,Leaf,,,,,-0.0374171995,22.7584267,
13591,60,115,60-115,Leaf,,,,,0.144926593,3.03231287,
13592,60,116,60-116,Leaf,,,,,0.015993176,6.33576918,
13593,60,117,60-117,Leaf,,,,,0.0176090524,3.08346725,
13594,60,118,60-118,Leaf,,,,,-0.0613616109,17.1621552,
13595,60,119,60-119,Leaf,,,,,-0.0140374368,1806.02356,
13596,60,120,60-120,Leaf,,,,,-0.00141974888,1914.13342,
13597,60,121,60-121,Leaf,,,,,0.0497305468,107.858833,
13598,60,122,60-122,Leaf,,,,,-0.00496739987,112.677467,
13599,60,123,60-123,Leaf,,,,,0.0838710964,9.05120945,
13600,60,124,60-124,Leaf,,,,,-0.06595736,6.80940533,
13601,60,125,60-125,Leaf,,,,,0.255708545,5.07701111,
13602,60,126,60-126,Leaf,,,,,0.0534955673,4.92225504,
13603,60,127,60-127,Leaf,,,,,0.0811037868,27.399641,
13604,60,128,60-128,Leaf,,,,,-0.0260180142,6.70600891,
13605,60,129,60-129,Leaf,,,,,-0.0314966105,76.5755768,
13606,60,130,60-130,Leaf,,,,,0.00489365216,4768.27686,
13607,60,131,60-131,Leaf,,,,,-0.0216845833,494.682709,
13608,60,132,60-132,Leaf,,,,,0.0100797117,114.232521,
13609,60,133,60-133,Leaf,,,,,-0.0814670101,5.60526276,
13610,60,134,60-134,Leaf,,,,,0.0248046648,96.057251,
13611,60,135,60-135,Leaf,,,,,0.117914081,3.9886322,
13612,60,136,60-136,Leaf,,,,,0.00367915886,3.42149305,
13613,60,137,60-137,Leaf,,,,,-0.0217956249,16.437973,
13614,60,138,60-138,Leaf,,,,,-0.070557408,64.5393295,
13615,60,139,60-139,Leaf,,,,,-0.0493449196,8.01217937,
13616,60,140,60-140,Leaf,,,,,0.135494336,3.40490127,
13617,60,141,60-141,Leaf,,,,,-0.0547289811,1039.89941,
13618,60,142,60-142,Leaf,,,,,0.0186952874,7.29288721,
13619,60,143,60-143,Leaf,,,,,0.136844143,3.63313437,
13620,60,144,60-144,Leaf,,,,,-0.0463662297,4.53740501,
13621,60,145,60-145,Leaf,,,,,0.0575358756,4.05423307,
13622,60,146,60-146,Leaf,,,,,-0.0698696002,5.52220392,
13623,60,147,60-147,Leaf,,,,,-0.0115096066,5.72445536,
13624,60,148,60-148,Leaf,,,,,-0.070233129,28.6967678,
13625,60,149,60-149,Leaf,,,,,0.0458249263,11.9081078,
13626,60,150,60-150,Leaf,,,,,-0.0383497775,16.6272755,
13627,60,151,60-151,Leaf,,,,,0.0404729508,3.88764763,
13628,60,152,60-152,Leaf,,,,,0.258264214,3.98214912,
13629,60,153,60-153,Leaf,,,,,-0.0704084709,422.046753,
13630,60,154,60-154,Leaf,,,,,0.0304260589,3.59369063,
13631,60,155,60-155,Leaf,,,,,-0.0845484659,158.804718,
13632,60,156,60-156,Leaf,,,,,-0.0627883747,41.765686,
13633,60,157,60-157,Leaf,,,,,-0.0571160875,3.61006141,
13634,60,158,60-158,Leaf,,,,,0.249154046,3.00124574,
13635,60,159,60-159,Leaf,,,,,-0.0836922452,16.862587,
13636,60,160,60-160,Leaf,,,,,-0.000494331995,3.00054216,
13637,60,161,60-161,Leaf,,,,,0.0146360165,10.8211861,
13638,60,162,60-162,Leaf,,,,,-0.0531495586,13.5329647,
13639,60,163,60-163,Leaf,,,,,0.152275369,3.0027833,
13640,60,164,60-164,Leaf,,,,,0.0247111004,5.41352701,
13641,60,165,60-165,Leaf,,,,,-0.0281475317,511.157379,
13642,60,166,60-166,Leaf,,,,,0.0259534605,9.87175846,
13643,60,167,60-167,Leaf,,,,,-0.0678139254,4.23435736,
13644,60,168,60-168,Leaf,,,,,0.0372553505,3.13300252,
13645,60,169,60-169,Leaf,,,,,0.148536399,6.4682107,
13646,60,170,60-170,Leaf,,,,,-0.018950237,6.54907036,
13647,60,171,60-171,Leaf,,,,,-0.0820514634,8.67500114,
13648,60,172,60-172,Leaf,,,,,0.0672131404,6.38023424,
13649,61,0,61-0,12MoInterestAvg,0.0270714276,61-1,61-2,61-1,261.402283,13432.0264,
13650,61,1,61-1,AT07_backfill,1.5,61-3,61-4,61-4,42.9905701,3304.4082,
13651,61,2,61-2,GO21_backfill,0.5,61-5,61-6,61-6,20.5236549,10127.6182,
13652,61,3,61-3,avg_dpd_last9Mo,2.5,61-7,61-8,61-8,28.5507202,2105.74731,
13653,61,4,61-4,RE28_backfill,168289.0,61-9,61-10,61-10,13.1669083,1198.66101,
13654,61,5,61-5,AT07_backfill,2.5,61-11,61-12,61-12,11.6347466,2184.51636,
13655,61,6,61-6,InterestBalance,21.6349983,61-13,61-14,61-14,15.7095518,7943.10156,
13656,61,7,61-7,utilization,0.276749998,61-15,61-16,61-16,20.6225891,1863.47217,
13657,61,8,61-8,RE28_backfill,13622.5,61-17,61-18,61-18,14.4754505,242.275101,
13658,61,9,61-9,avg_dpd_last3Mo,2.5,61-19,61-20,61-20,10.5444021,785.417419,
13659,61,10,61-10,AT07_backfill,3.5,61-21,61-22,61-22,5.8972168,413.243561,
13660,61,11,61-11,deposits_amount,198.389999,61-23,61-24,61-24,9.072752,2113.80615,
13661,61,12,61-12,RE28_backfill,6450.0,61-25,61-26,61-26,9.1090107,70.7103119,
13662,61,13,61-13,RE28_backfill,22250.5,61-27,61-28,61-28,12.4258757,5167.78271,
13663,61,14,61-14,last3MonthUtilization,0.658952117,61-29,61-30,61-30,20.0817032,2775.3186,
13664,61,15,61-15,last3MonthUtilization,-5.1666666e-06,61-31,61-32,61-32,11.1292114,1769.33228,
13665,61,16,61-16,deposits_amount,253.36499,61-33,61-34,61-34,8.86219883,94.1399918,
13666,61,17,61-17,avg_dpd_last9Mo,59.5,61-35,61-36,61-36,5.41314936,65.1663361,
13667,61,18,61-18,RE28_backfill,25681.0,61-37,61-38,61-38,5.97133064,177.108765,
13668,61,19,61-19,deposits_amount,258.695007,61-39,61-40,61-40,5.76318932,744.602783,
13669,61,20,61-20,last3MonthUtilization,0.0126795834,61-41,61-42,61-42,15.8886347,40.8146172,
13670,61,21,61-21,utilization,0.0672499985,61-43,61-44,61-44,1.77148438,87.7413025,
13671,61,22,61-22,deposits_amount,125.080002,61-45,61-46,61-46,5.7476368,325.502258,
13672,61,23,61-23,12MoInterestAvg,9.01633263,61-47,61-48,61-48,10.9799156,1341.96741,
13673,61,24,61-24,3MoInterestAvg,67.5966644,61-49,61-50,61-50,6.92094803,771.838623,
13674,61,25,61-25,RE28_backfill,4275.0,61-51,61-52,61-52,4.56580448,12.6401701,
13675,61,26,61-26,12MoInterestAvg,34.5258331,61-53,61-54,61-54,11.9475594,58.0701408,
13676,61,27,61-27,AT07_backfill,7.5,61-55,61-56,61-56,12.9999466,3801.97925,
13677,61,28,61-28,avg_dpd_last3Mo,22.5,61-57,61-58,61-58,14.9425583,1365.80371,
13678,61,29,61-29,utilization,0.479149997,61-59,61-60,61-60,22.9213753,508.590393,
13679,61,30,61-30,RE28_backfill,217455.5,61-61,61-62,61-62,11.706665,2266.72827,
13680,61,31,61-31,last3MonthUtilization,-0.0102403332,61-63,61-64,61-64,5.53200722,254.435776,
13681,61,32,61-32,RE28_backfill,232500.5,61-65,61-66,61-66,7.84918213,1514.89648,
13682,61,33,61-33,last3MonthUtilization,0.26248917,61-67,61-68,61-68,13.167037,24.4343643,
13683,61,34,61-34,deposits_amount,5075.9502,61-69,61-70,61-70,4.41644287,69.7056274,
13684,61,35,61-35,avg_dpd_last9Mo,38.5,61-71,61-72,61-72,13.9815178,52.3061295,
13685,61,36,61-36,GO21_backfill,0.5,61-73,61-74,61-74,3.73742342,12.8602057,
13686,61,37,61-37,RE28_backfill,15056.0,61-75,61-76,61-76,1.73597145,27.9608994,
13687,61,38,61-38,RE28_backfill,38000.5,61-77,61-78,61-78,8.44556236,149.147873,
13688,61,39,61-39,last3MonthUtilization,0.375186682,61-79,61-80,61-80,6.19071436,152.624664,
13689,61,40,61-40,GO21_backfill,4.5,61-81,61-82,61-82,6.66411209,591.978088,
13690,61,41,61-41,avg_dpd_last3Mo,4.5,61-83,61-84,61-84,5.8166256,19.815443,
13691,61,42,61-42,RE28_backfill,27400.0,61-85,61-86,61-86,5.02046585,20.999176,
13692,61,43,61-43,last3MonthUtilization,0.00503979158,61-87,61-88,61-88,1.40775871,82.9253769,
13693,61,44,61-44,Leaf,,,,,0.00207779813,4.81592703,
13694,61,45,61-45,Leaf,,,,,0.0699186698,5.07562017,
13695,61,46,61-46,last3MonthUtilization,-0.000105749998,61-89,61-90,61-90,2.37013626,320.426636,
13696,61,47,61-47,3MoInterestAvg,22.7133331,61-91,61-92,61-92,8.03289604,578.241028,
13697,61,48,61-48,last3MonthUtilization,0.821585298,61-93,61-94,61-94,16.0975246,763.72644,
13698,61,49,61-49,RE28_backfill,2505.0,61-95,61-96,61-96,7.86680222,615.652954,
13699,61,50,61-50,12MoInterestAvg,60.2216644,61-97,61-98,61-98,5.71583176,156.185654,
13700,61,51,61-51,last3MonthUtilization,0.982493281,61-99,61-100,61-100,3.66355562,7.11578083,
13701,61,52,61-52,Leaf,,,,,0.16449514,5.52438927,
13702,61,53,61-53,AT07_backfill,4.5,61-101,61-102,61-102,4.55410051,40.8294983,
13703,61,54,61-54,last3MonthUtilization,0.953754008,61-103,61-104,61-104,20.2744675,17.2406387,
13704,61,55,61-55,deposits_amount,70.1900024,61-105,61-106,61-106,11.052516,3753.05518,
13705,61,56,61-56,3MoInterestAvg,7.15333319,61-107,61-108,61-108,7.81984997,48.9239273,
13706,61,57,61-57,max_dpd_last6Mo,0.5,61-109,61-110,61-110,17.1603146,1137.41907,
13707,61,58,61-58,avg_dpd_last3Mo,98.5,61-111,61-112,61-112,8.57156181,228.384659,
13708,61,59,61-59,deposits_amount,788.349976,61-113,61-114,61-114,7.47358942,181.919891,
13709,61,60,61-60,last3MonthUtilization,0.328338981,61-115,61-116,61-116,18.522316,326.670502,
13710,61,61,61-61,deposits_amount,1994.17505,61-117,61-118,61-118,10.152914,2244.53467,
13711,61,62,61-62,avg_dpd_last3Mo,50.0,61-119,61-120,61-120,2.63274765,22.1934299,
13712,61,63,61-63,RE28_backfill,16505.0,61-121,61-122,61-122,5.61988449,73.5937805,
13713,61,64,61-64,last3MonthUtilization,-0.0083662495,61-123,61-124,61-124,12.7301006,180.841995,
13714,61,65,61-65,RE28_backfill,178799.0,61-125,61-126,61-126,6.3319397,1314.74707,
13715,61,66,61-66,last3MonthUtilization,0.00232883333,61-127,61-128,61-128,1.32059479,200.149353,
13716,61,67,61-67,AT07_backfill,0.5,61-129,61-130,61-130,4.26417923,10.0937691,
13717,61,68,61-68,utilization,0.894349992,61-131,61-132,61-132,3.66056037,14.3405943,
13718,61,69,61-69,AT07_backfill,0.5,61-133,61-134,61-134,5.61100101,66.2456894,
13719,61,70,61-70,Leaf,,,,,0.0774788707,3.45994115,
13720,61,71,61-71,utilization,0.164950013,61-135,61-136,61-136,4.60862446,44.881649,
13721,61,72,61-72,avg_dpd_last9Mo,48.5,61-137,61-138,61-138,1.27143097,7.42448139,
13722,61,73,61-73,Leaf,,,,,0.0415950194,4.4193759,
13723,61,74,61-74,last3MonthUtilization,0.00577944424,61-139,61-140,61-140,1.07736993,8.44083023,
13724,61,75,61-75,Leaf,,,,,-0.0062238886,4.23750257,
13725,61,76,61-76,avg_dpd_last9Mo,6.5,61-141,61-142,61-142,1.27516556,23.7233963,
13726,61,77,61-77,GO21_backfill,0.5,61-143,61-144,61-144,9.45759106,24.5425568,
13727,61,78,61-78,utilization,0.00105000008,61-145,61-146,61-146,4.0780468,124.605309,
13728,61,79,61-79,utilization,0.38744998,61-147,61-148,61-148,11.0327663,142.035065,
13729,61,80,61-80,Leaf,,,,,-0.067164503,10.5896025,
13730,61,81,61-81,utilization,-0.00844999962,61-151,61-152,61-152,6.72838974,475.215729,
13731,61,82,61-82,RE28_backfill,26975.0,61-153,61-154,61-154,7.39740086,116.762367,
13732,61,83,61-83,Leaf,,,,,0.077214919,3.46949387,
13733,61,84,61-84,last3MonthUtilization,-7.43749988e-05,61-155,61-156,61-156,2.25180626,16.3459492,
13734,61,85,61-85,RE28_backfill,14050.0,61-157,61-158,61-158,3.49964595,12.7090836,
13735,61,86,61-86,avg_dpd_last3Mo,11.5,61-159,61-160,61-160,2.014431,8.29009151,
13736,61,87,61-87,RE28_backfill,488038.5,61-161,61-162,61-162,1.16926003,67.334137,
13737,61,88,61-88,Leaf,,,,,-0.0883923694,15.5912399,
13738,61,89,61-89,Leaf,,,,,0.0490286835,3.00042987,
13739,61,90,61-90,AT07_backfill,6.5,61-163,61-164,61-163,1.36541748,317.426208,
13740,61,91,61-91,12MoInterestAvg,8.27833366,61-165,61-166,61-166,7.79925728,574.826294,
13741,61,92,61-92,Leaf,,,,,0.11751689,3.41474819,
13742,61,93,61-93,RE28_backfill,332300.5,61-167,61-168,61-168,7.88184643,251.390869,
13743,61,94,61-94,amountOverLimit,107.675003,61-169,61-170,61-170,8.27866077,512.335571,
13744,61,95,61-95,avg_dpd_last9Mo,45.5,61-171,61-172,61-172,10.8882999,106.051369,
13745,61,96,61-96,12MoInterestAvg,37.1849976,61-173,61-174,61-174,4.07878113,509.601593,
13746,61,97,61-97,max_dpd_last6Mo,3.5,61-175,61-176,61-176,4.16691303,54.7274475,
13747,61,98,61-98,avg_dpd_last9Mo,0.5,61-177,61-178,61-178,7.16717005,101.458214,
13748,61,99,61-99,Leaf,,,,,-0.0284331441,3.56265473,
13749,61,100,61-100,Leaf,,,,,0.100872062,3.5531261,
13750,61,101,61-101,max_dpd_last6Mo,30.5,61-179,61-180,61-180,3.75888801,36.3711243,
13751,61,102,61-102,Leaf,,,,,0.0681292489,4.45837593,
13752,61,103,61-103,RE28_backfill,46825.0,61-181,61-182,61-182,10.1020355,8.89110661,
13753,61,104,61-104,InterestBalance,47.3199997,61-183,61-184,61-184,4.95933914,8.34953308,
13754,61,105,61-105,avg_dpd_last9Mo,102.5,61-185,61-186,61-186,8.80774307,2030.66528,
13755,61,106,61-106,RE28_backfill,21837.5,61-187,61-188,61-188,8.66519833,1722.39001,
13756,61,107,61-107,last3MonthUtilization,0.367633343,61-189,61-190,61-190,3.65574837,8.96078873,
13757,61,108,61-108,avg_dpd_last9Mo,72.0,61-191,61-192,61-192,5.80247879,39.9631386,
13758,61,109,61-109,RE28_backfill,173993.5,61-193,61-194,61-194,10.6627169,520.584778,
13759,61,110,61-110,12MoInterestAvg,21.9012489,61-195,61-196,61-196,13.7823944,616.834229,
13760,61,111,61-111,GO21_backfill,7.5,61-197,61-198,61-198,12.8431301,205.160599,
13761,61,112,61-112,RE28_backfill,74589.0,61-199,61-200,61-200,5.35158205,23.2240677,
13762,61,113,61-113,12MoInterestAvg,4.92291641,61-201,61-202,61-202,3.93379378,137.067749,
13763,61,114,61-114,deposits_amount,1573.79004,61-203,61-204,61-204,5.73720598,44.8521423,
13764,61,115,61-115,deposits_amount,105.625,61-205,61-206,61-206,5.54803848,7.17124987,
13765,61,116,61-116,3MoInterestAvg,84.968338,61-207,61-208,61-208,13.5391235,319.499237,
13766,61,117,61-117,amountOverLimit,659.539978,61-209,61-210,61-210,9.83392239,2177.41992,
13767,61,118,61-118,GO21_backfill,1.5,61-211,61-212,61-212,6.62047958,67.1149292,
13768,61,119,61-119,deposits_amount,423.289978,61-213,61-214,61-214,1.43379688,18.9730072,
13769,61,120,61-120,Leaf,,,,,0.0123027144,3.22042155,
13770,61,121,61-121,Leaf,,,,,-0.02403838,36.5138245,
13771,61,122,61-122,Leaf,,,,,-0.0798942894,37.0799561,
13772,61,123,61-123,Leaf,,,,,0.0898456499,8.97656441,
13773,61,124,61-124,Leaf,,,,,-0.0265148766,171.865433,
13774,61,125,61-125,Leaf,,,,,-0.0513620377,1250.71924,
13775,61,126,61-126,Leaf,,,,,-0.0187372174,64.0277939,
13776,61,127,61-127,Leaf,,,,,-0.0647619516,140.08255,
13777,61,128,61-128,Leaf,,,,,-0.0854690745,60.0668106,
13778,61,129,61-129,Leaf,,,,,0.0439896509,4.48469639,
13779,61,130,61-130,Leaf,,,,,0.183590949,5.60907316,
13780,61,131,61-131,Leaf,,,,,-0.0468018763,9.69676113,
13781,61,132,61-132,Leaf,,,,,0.0529579036,4.64383268,
13782,61,133,61-133,Leaf,,,,,-0.0542580783,33.0312538,
13783,61,134,61-134,Leaf,,,,,0.00342145353,33.2144356,
13784,61,135,61-135,Leaf,,,,,0.0315334983,40.7997017,
13785,61,136,61-136,Leaf,,,,,-0.0697897822,4.08194447,
13786,61,137,61-137,Leaf,,,,,0.200925693,4.18550348,
13787,61,138,61-138,Leaf,,,,,0.0763438866,3.23897791,
13788,61,139,61-139,Leaf,,,,,-0.0868724808,5.41909885,
13789,61,140,61-140,Leaf,,,,,-0.0104945153,3.02173114,
13790,61,141,61-141,Leaf,,,,,-0.0308194738,6.13301754,
13791,61,142,61-142,Leaf,,,,,-0.0906594247,17.5903797,
13792,61,143,61-143,Leaf,,,,,-0.0372392759,9.99010944,
13793,61,144,61-144,Leaf,,,,,0.0847265944,14.5524473,
13794,61,145,61-145,Leaf,,,,,-0.03567449,103.754868,
13795,61,146,61-146,Leaf,,,,,0.0122577753,20.8504391,
13796,61,147,61-147,Leaf,,,,,-0.0012039732,126.489601,
13797,61,148,61-148,Leaf,,,,,0.0856224373,15.5454655,
13798,61,151,61-151,Leaf,,,,,0.0192885175,32.9242706,
13799,61,152,61-152,Leaf,,,,,-0.0271137897,442.291473,
13800,61,153,61-153,Leaf,,,,,-0.0183754098,68.1977692,
13801,61,154,61-154,Leaf,,,,,0.0322384574,48.5646019,
13802,61,155,61-155,Leaf,,,,,0.0209375713,3.03244686,
13803,61,156,61-156,Leaf,,,,,-0.0682405755,13.3135023,
13804,61,157,61-157,Leaf,,,,,0.078285791,9.58177567,
13805,61,158,61-158,Leaf,,,,,-0.0338680521,3.12730765,
13806,61,159,61-159,Leaf,,,,,0.083033517,4.82538414,
13807,61,160,61-160,Leaf,,,,,0.211037084,3.46470785,
13808,61,161,61-161,Leaf,,,,,-0.0423623659,49.0011292,
13809,61,162,61-162,Leaf,,,,,-0.0744599923,18.3330059,
13810,61,163,61-163,Leaf,,,,,-0.0288191587,313.314423,
13811,61,164,61-164,Leaf,,,,,-0.0825800523,4.11178255,
13812,61,165,61-165,Leaf,,,,,-0.0148713319,534.565735,
13813,61,166,61-166,Leaf,,,,,-0.0600868724,40.2605324,
13814,61,167,61-167,Leaf,,,,,0.0190183427,246.649216,
13815,61,168,61-168,Leaf,,,,,0.137888446,4.7416501,
13816,61,169,61-169,Leaf,,,,,-0.0136936652,452.144073,
13817,61,170,61-170,Leaf,,,,,0.0255124476,60.1914902,
13818,61,171,61-171,Leaf,,,,,-0.0191277321,79.0095749,
13819,61,172,61-172,Leaf,,,,,0.0532861017,27.0417976,
13820,61,173,61-173,Leaf,,,,,-0.0258851107,415.016388,
13821,61,174,61-174,Leaf,,,,,-0.0490481704,94.5851974,
13822,61,175,61-175,Leaf,,,,,0.0485129617,30.1786499,
13823,61,176,61-176,Leaf,,,,,-0.0063370252,24.5487957,
13824,61,177,61-177,Leaf,,,,,-0.0575161576,28.1347313,
13825,61,178,61-178,Leaf,,,,,0.00109939033,73.3234787,
13826,61,179,61-179,Leaf,,,,,-0.0421990156,31.8433685,
13827,61,180,61-180,Leaf,,,,,0.047965657,4.52775574,
13828,61,181,61-181,Leaf,,,,,0.250103414,5.47206497,
13829,61,182,61-182,Leaf,,,,,0.0282583833,3.41904163,
13830,61,183,61-183,Leaf,,,,,0.0575529151,3.08373952,
13831,61,184,61-184,Leaf,,,,,-0.0853995904,5.2657938,
13832,61,185,61-185,Leaf,,,,,0.00309010455,1935.84473,
13833,61,186,61-186,Leaf,,,,,0.0341528468,94.8205185,
13834,61,187,61-187,Leaf,,,,,-0.00689406693,1712.43054,
13835,61,188,61-188,Leaf,,,,,0.082329452,9.95946884,
13836,61,189,61-189,Leaf,,,,,0.0293441899,3.08592939,
13837,61,190,61-190,Leaf,,,,,0.171892151,5.87485933,
13838,61,191,61-191,Leaf,,,,,0.0418840311,36.8728867,
13839,61,192,61-192,Leaf,,,,,-0.0844522491,3.09024978,
13840,61,193,61-193,Leaf,,,,,-0.00594444387,487.733429,
13841,61,194,61-194,Leaf,,,,,0.0520916171,32.8513756,
13842,61,195,61-195,Leaf,,,,,-0.0294279158,599.256104,
13843,61,196,61-196,Leaf,,,,,0.0582540631,17.578125,
13844,61,197,61-197,Leaf,,,,,0.0257653445,191.525299,
13845,61,198,61-198,Leaf,,,,,-0.0715429559,13.6352901,
13846,61,199,61-199,Leaf,,,,,-0.0788112581,14.6657381,
13847,61,200,61-200,Leaf,,,,,0.0177679993,8.55832958,
13848,61,201,61-201,Leaf,,,,,0.0694981143,8.60323048,
13849,61,202,61-202,Leaf,,,,,0.00311399018,128.464523,
13850,61,203,61-203,Leaf,,,,,-0.0723363906,23.179884,
13851,61,204,61-204,Leaf,,,,,-0.00141786772,21.6722565,
13852,61,205,61-205,Leaf,,,,,0.0681430101,3.44346333,
13853,61,206,61-206,Leaf,,,,,0.263585806,3.72778678,
13854,61,207,61-207,Leaf,,,,,0.032953959,312.165436,
13855,61,208,61-208,Leaf,,,,,0.162728176,7.33380604,
